,Cover,Uncover,combined_fips,county_name,state_abbr
103,0.6338116509999999,0.3661883490000001,5043,Drew,Arkansas
104,0.35532689300000003,0.644673107,5045,Faulkner,Arkansas
105,0.4982091595,0.5017908405,5047,Franklin,Arkansas
106,0.4533765511,0.5466234488999999,5049,Fulton,Arkansas
107,0.6572644639,0.34273553609999996,5051,Garland,Arkansas
108,0.7026413861,0.29735861389999996,5053,Grant,Arkansas
109,0.17778515009999998,0.8222148499,5055,Greene,Arkansas
110,0.5575268363,0.4424731637,5057,Hempstead,Arkansas
111,0.6366017178,0.36339828220000003,5059,Hot Spring,Arkansas
112,0.5071414922999999,0.49285850770000006,5061,Howard,Arkansas
113,0.4565171834,0.5434828166,5063,Independence,Arkansas
114,0.565188475,0.434811525,5065,Izard,Arkansas
115,0.1338722119,0.8661277881,5067,Jackson,Arkansas
116,0.3219112992,0.6780887008,5069,Jefferson,Arkansas
117,0.6488475248000001,0.3511524751999999,5071,Johnson,Arkansas
118,0.5691676384000001,0.43083236159999994,5073,Lafayette,Arkansas
119,0.24606504399999998,0.753934956,5075,Lawrence,Arkansas
120,0.16564379540000002,0.8343562045999999,5077,Lee,Arkansas
121,0.3892429636,0.6107570364,5079,Lincoln,Arkansas
122,0.47173049089999997,0.5282695091,5081,Little River,Arkansas
123,0.5252449234000001,0.47475507659999994,5083,Logan,Arkansas
124,0.18890167949999997,0.8110983205,5085,Lonoke,Arkansas
125,0.6012395425,0.3987604575,5087,Madison,Arkansas
126,0.5543818284,0.44561817159999995,5089,Marion,Arkansas
127,0.41910367299999995,0.580896327,5091,Miller,Arkansas
128,0.056038289649999996,0.94396171035,5093,Mississippi,Arkansas
129,0.3324559689,0.6675440311,5095,Monroe,Arkansas
130,0.7496533289,0.2503466711,5097,Montgomery,Arkansas
131,0.7016088215,0.29839117849999997,5099,Nevada,Arkansas
132,0.7727197712999999,0.2272802287000001,5101,Newton,Arkansas
133,0.7851531536999999,0.21484684630000006,5103,Ouachita,Arkansas
134,0.6697715949999999,0.33022840500000006,5105,Perry,Arkansas
135,0.1536182044,0.8463817955999999,5107,Phillips,Arkansas
136,0.6297086181,0.3702913819,5109,Pike,Arkansas
137,0.1158833315,0.8841166685,5111,Poinsett,Arkansas
138,0.6568451362000001,0.34315486379999993,5113,Polk,Arkansas
139,0.6328269699,0.3671730301,5115,Pope,Arkansas
140,0.2500033328,0.7499966672,5117,Prairie,Arkansas
141,0.40530517039999997,0.5946948296000001,5119,Pulaski,Arkansas
142,0.4149804896,0.5850195104,5121,Randolph,Arkansas
143,0.173918292,0.826081708,5123,St. Francis,Arkansas
144,0.631566423,0.368433577,5125,Saline,Arkansas
145,0.7404823964,0.2595176036,5127,Scott,Arkansas
146,0.6058423995,0.39415760050000004,5129,Searcy,Arkansas
147,0.3815027278,0.6184972722,5131,Sebastian,Arkansas
148,0.5343487807,0.4656512193,5133,Sevier,Arkansas
149,0.5832458921,0.4167541079,5135,Sharp,Arkansas
150,0.6688136497000001,0.3311863502999999,5137,Stone,Arkansas
151,0.7654382497000001,0.23456175029999993,5139,Union,Arkansas
152,0.6558942013,0.3441057987,5141,Van Buren,Arkansas
153,0.43316276459999997,0.5668372354,5143,Washington,Arkansas
154,0.3669333563,0.6330666437,5145,White,Arkansas
155,0.1914230229,0.8085769771,5147,Woodruff,Arkansas
156,0.6551703714999999,0.3448296285000001,5149,Yell,Arkansas
157,0.07582871999,0.92417128001,6001,Alameda,California
158,0.1960069602,0.8039930398,6003,Alpine,California
159,0.3175043249,0.6824956751,6005,Amador,California
160,0.27753009980000004,0.7224699001999999,6007,Butte,California
161,0.3472319232,0.6527680767999999,6009,Calaveras,California
162,0.06217994443,0.93782005557,6011,Colusa,California
163,0.0850476366,0.9149523634,6013,Contra Costa,California
164,0.6503266191,0.3496733809,6015,Del Norte,California
165,0.4075822778,0.5924177222,6017,El Dorado,California
166,0.119877945,0.880122055,6019,Fresno,California
167,0.1196963127,0.8803036873,6021,Glenn,California
168,0.6286447771,0.3713552229,6023,Humboldt,California
169,0.025555500000000002,0.9744445,6025,Imperial,California
170,0.010231022400000001,0.9897689776,6027,Inyo,California
171,0.03535233597,0.96464766403,6029,Kern,California
172,0.025555500000000002,0.9744445,6031,Kings,California
173,0.28227094820000004,0.7177290517999999,6033,Lake,California
174,0.1285419689,0.8714580311,6035,Lassen,California
175,0.04086235139,0.95913764861,6037,Los Angeles,California
176,0.18233609260000003,0.8176639074,6039,Madera,California
177,0.2614440956,0.7385559044000001,6041,Marin,California
178,0.3275268108,0.6724731892,6043,Mariposa,California
179,0.5139600499,0.4860399501,6045,Mendocino,California
180,0.01562607149,0.98437392851,6047,Merced,California
181,0.1256273664,0.8743726336,6049,Modoc,California
182,0.0625773208,0.9374226792,6051,Mono,California
183,0.09238741382,0.90761258618,6053,Monterey,California
184,0.2147907332,0.7852092668,6055,Napa,California
185,0.4286752685,0.5713247315000001,6057,Nevada,California
186,0.04071125395,0.95928874605,6059,Orange,California
187,0.3385490094,0.6614509906,6061,Placer,California
188,0.39150393370000003,0.6084960663,6063,Plumas,California
189,0.025555500000000002,0.9744445,6065,Riverside,California
190,0.02051038228,0.97948961772,6067,Sacramento,California
191,0.039270843640000004,0.96072915636,6069,San Benito,California
192,0.025555500000000002,0.9744445,6071,San Bernardino,California
193,0.03113188824,0.96886811176,6073,San Diego,California
194,0.04194915192,0.95805084808,6075,San Francisco,California
195,0.0190209682,0.9809790318,6077,San Joaquin,California
196,0.06926782144,0.93073217856,6079,San Luis Obispo,California
197,0.2992683441,0.7007316559,6081,San Mateo,California
198,0.05749450825,0.94250549175,6083,Santa Barbara,California
199,0.1461323165,0.8538676835,6085,Santa Clara,California
200,0.44678168040000005,0.5532183196,6087,Santa Cruz,California
201,0.3714193516,0.6285806484,6089,Shasta,California
202,0.39978637749999996,0.6002136225000001,6091,Sierra,California
203,0.4044526024,0.5955473976,6093,Siskiyou,California
204,0.03793766579,0.96206233421,6095,Solano,California
205,0.29785163789999997,0.7021483621,6097,Sonoma,California
206,0.024710369399999998,0.9752896306,6099,Stanislaus,California
207,0.0173763927,0.9826236073,6101,Sutter,California
208,0.196285405,0.803714595,6103,Tehama,California
209,0.5311839744,0.4688160256,6105,Trinity,California
210,0.16149067469999998,0.8385093253,6107,Tulare,California
211,0.3006736028,0.6993263972,6109,Tuolumne,California
212,0.046612965519999994,0.95338703448,6111,Ventura,California
213,0.04443731664,0.9555626833599999,6113,Yolo,California
214,0.2507924576,0.7492075424,6115,Yuba,California
215,0.025555500000000002,0.9744445,8001,Adams,Colorado
216,0.025708225910000004,0.97429177409,8003,Alamosa,Colorado
217,0.025555500000000002,0.9744445,8005,Arapahoe,Colorado
218,0.2835237369,0.7164762631,8007,Archuleta,Colorado
219,0.025555500000000002,0.9744445,8009,Baca,Colorado
220,0.025555500000000002,0.9744445,8011,Bent,Colorado
221,0.22058842299999998,0.7794115770000001,8013,Boulder,Colorado
222,0.025555500000000002,0.9744445,8014,Broomfield,Colorado
223,0.20555495629999998,0.7944450437,8015,Chaffee,Colorado
224,0.025555500000000002,0.9744445,8017,Cheyenne,Colorado
225,0.3093256129,0.6906743871000001,8019,Clear Creek,Colorado
226,0.12164089519999999,0.8783591048,8021,Conejos,Colorado
227,0.1315317114,0.8684682886,8023,Costilla,Colorado
228,0.025555500000000002,0.9744445,8025,Crowley,Colorado
229,0.20592829550000002,0.7940717045,8027,Custer,Colorado
230,0.16172745030000002,0.8382725497,8029,Delta,Colorado
231,0.02496491181,0.97503508819,8031,Denver,Colorado
232,0.200250572,0.799749428,8033,Dolores,Colorado
233,0.1607363785,0.8392636215,8035,Douglas,Colorado
234,0.27750089299999997,0.722499107,8037,Eagle,Colorado
235,0.01075360586,0.98924639414,8039,Elbert,Colorado
236,0.06600376802,0.93399623198,8041,El Paso,Colorado
237,0.22177652139999998,0.7782234786,8043,Fremont,Colorado
238,0.2161553521,0.7838446479,8045,Garfield,Colorado
239,0.3982739521,0.6017260479,8047,Gilpin,Colorado
240,0.2292998341,0.7707001659,8049,Grand,Colorado
241,0.25071303619999996,0.7492869638,8051,Gunnison,Colorado
242,0.20192540869999998,0.7980745913,8053,Hinsdale,Colorado
243,0.1401161002,0.8598838998,8055,Huerfano,Colorado
244,0.1545145999,0.8454854001000001,8057,Jackson,Colorado
245,0.2437861213,0.7562138787,8059,Jefferson,Colorado
246,0.025555500000000002,0.9744445,8061,Kiowa,Colorado
247,0.025555500000000002,0.9744445,8063,Kit Carson,Colorado
248,0.21757011210000002,0.7824298879,8065,Lake,Colorado
249,0.19111766500000002,0.808882335,8067,La Plata,Colorado
250,0.2086623755,0.7913376245,8069,Larimer,Colorado
251,0.09886711646,0.90113288354,8071,Las Animas,Colorado
252,0.025555500000000002,0.9744445,8073,Lincoln,Colorado
253,0.025555500000000002,0.9744445,8075,Logan,Colorado
254,0.1820398785,0.8179601215,8077,Mesa,Colorado
255,0.2106885882,0.7893114118,8079,Mineral,Colorado
256,0.06274292566,0.9372570743399999,8081,Moffat,Colorado
257,0.126469562,0.873530438,8083,Montezuma,Colorado
258,0.15913472580000002,0.8408652742,8085,Montrose,Colorado
259,0.025555500000000002,0.9744445,8087,Morgan,Colorado
260,0.025555500000000002,0.9744445,8089,Otero,Colorado
261,0.22366828760000002,0.7763317124,8091,Ouray,Colorado
262,0.1771571692,0.8228428308,8093,Park,Colorado
263,0.025555500000000002,0.9744445,8095,Phillips,Colorado
264,0.3011263569,0.6988736431,8097,Pitkin,Colorado
265,0.025555500000000002,0.9744445,8099,Prowers,Colorado
266,0.03359630342,0.96640369658,8101,Pueblo,Colorado
267,0.18455887319999997,0.8154411268,8103,Rio Blanco,Colorado
268,0.1506364335,0.8493635665,8105,Rio Grande,Colorado
269,0.2312922825,0.7687077175,8107,Routt,Colorado
270,0.1545505989,0.8454494011,8109,Saguache,Colorado
271,0.154031154,0.845968846,8111,San Juan,Colorado
272,0.147314887,0.8526851129999999,8113,San Miguel,Colorado
273,0.025555500000000002,0.9744445,8115,Sedgwick,Colorado
274,0.2451297872,0.7548702128,8117,Summit,Colorado
275,0.2847663199,0.7152336801,8119,Teller,Colorado
276,0.025555500000000002,0.9744445,8121,Washington,Colorado
277,0.025555500000000002,0.9744445,8123,Weld,Colorado
278,0.025555500000000002,0.9744445,8125,Yuma,Colorado
279,0.5596400059,0.44035999410000004,9001,Fairfield,Connecticut
280,0.498728568,0.501271432,9003,Hartford,Connecticut
281,0.6580226122,0.3419773878,9005,Litchfield,Connecticut
282,0.6131799153,0.38682008469999996,9007,Middlesex,Connecticut
283,0.5296877699,0.4703122301,9009,New Haven,Connecticut
284,0.6144091549,0.38559084509999997,9011,New London,Connecticut
285,0.6444885114000001,0.3555114885999999,9013,Tolland,Connecticut
286,0.6493978585000001,0.3506021414999999,9015,Windham,Connecticut
287,0.2205541176,0.7794458824,10001,Kent,Delaware
288,0.2200477621,0.7799522379,10003,New Castle,Delaware
289,0.2931701607,0.7068298393,10005,Sussex,Delaware
290,0.1728749623,0.8271250377,11001,District of Columbia,District of Columbia
291,0.4993359892,0.5006640108,12001,Alachua,Florida
292,0.6218174496000001,0.37818255039999993,12003,Baker,Florida
293,0.5360915891,0.4639084109,12005,Bay,Florida
294,0.5775795166000001,0.42242048339999994,12007,Bradford,Florida
295,0.2464063959,0.7535936041,12009,Brevard,Florida
296,0.05644704978,0.94355295022,12011,Broward,Florida
297,0.6100261214,0.3899738786,12013,Calhoun,Florida
298,0.1510983764,0.8489016236,12015,Charlotte,Florida
299,0.3742670706,0.6257329294,12017,Citrus,Florida
300,0.4844150826,0.5155849174,12019,Clay,Florida
301,0.2613237444,0.7386762555999999,12021,Collier,Florida
302,0.5499365394,0.4500634606,12023,Columbia,Florida
303,0.151428309,0.848571691,12027,DeSoto,Florida
304,0.6225149085999999,0.3774850914000001,12029,Dixie,Florida
305,0.38194809550000003,0.6180519044999999,12031,Duval,Florida
306,0.5015495328,0.49845046719999997,12033,Escambia,Florida
307,0.4894267902,0.5105732098,12035,Flagler,Florida
308,0.6482867064,0.35171329360000003,12037,Franklin,Florida
309,0.6059703938,0.39402960620000005,12039,Gadsden,Florida
310,0.3822262725,0.6177737274999999,12041,Gilchrist,Florida
311,0.1521867257,0.8478132743,12043,Glades,Florida
312,0.6815809666,0.3184190334,12045,Gulf,Florida
313,0.5014155795,0.49858442049999996,12047,Hamilton,Florida
314,0.2166216359,0.7833783641000001,12049,Hardee,Florida
315,0.12178393700000001,0.878216063,12051,Hendry,Florida
316,0.4170616553,0.5829383447,12053,Hernando,Florida
317,0.151716524,0.848283476,12055,Highlands,Florida
318,0.24739571340000002,0.7526042866,12057,Hillsborough,Florida
319,0.5457071141000001,0.45429288589999994,12059,Holmes,Florida
320,0.17358150049999999,0.8264184995,12061,Indian River,Florida
321,0.4317467535,0.5682532465,12063,Jackson,Florida
322,0.6562925547999999,0.3437074452000001,12065,Jefferson,Florida
323,0.5861018221,0.41389817790000005,12067,Lafayette,Florida
324,0.3280515165,0.6719484835,12069,Lake,Florida
325,0.1267753901,0.8732246099000001,12071,Lee,Florida
326,0.5897477303,0.41025226969999995,12073,Leon,Florida
327,0.4794719942,0.5205280058,12075,Levy,Florida
328,0.7123273204999999,0.2876726795000001,12077,Liberty,Florida
329,0.5593961968,0.44060380320000003,12079,Madison,Florida
330,0.1846105977,0.8153894023,12081,Manatee,Florida
331,0.4243841388,0.5756158612,12083,Marion,Florida
332,0.1269373207,0.8730626793,12085,Martin,Florida
333,0.07205507143,0.92794492857,12086,Miami-Dade,Florida
334,0.3528979145,0.6471020855,12087,Monroe,Florida
335,0.5650184448000001,0.4349815551999999,12089,Nassau,Florida
336,0.5324235838,0.4675764162,12091,Okaloosa,Florida
337,0.1220217111,0.8779782889,12093,Okeechobee,Florida
338,0.2639389031,0.7360610969,12095,Orange,Florida
339,0.1887338072,0.8112661928,12097,Osceola,Florida
340,0.06892884408,0.93107115592,12099,Palm Beach,Florida
341,0.3348150835,0.6651849165,12101,Pasco,Florida
342,0.1575239895,0.8424760105,12103,Pinellas,Florida
343,0.2341074558,0.7658925442,12105,Polk,Florida
344,0.47804251880000004,0.5219574812,12107,Putnam,Florida
345,0.47446906169999997,0.5255309383,12109,St. Johns,Florida
346,0.1092908866,0.8907091134,12111,St. Lucie,Florida
347,0.5300614327000001,0.46993856729999994,12113,Santa Rosa,Florida
348,0.2272827958,0.7727172042,12115,Sarasota,Florida
349,0.3286589534,0.6713410466,12117,Seminole,Florida
350,0.39927425839999997,0.6007257416,12119,Sumter,Florida
351,0.3740969691,0.6259030309,12121,Suwannee,Florida
352,0.6389650699,0.3610349301,12123,Taylor,Florida
353,0.5901098076,0.4098901924,12125,Union,Florida
354,0.4287556103,0.5712443897,12127,Volusia,Florida
355,0.6835422606,0.3164577394,12129,Wakulla,Florida
356,0.5590582805,0.44094171950000005,12131,Walton,Florida
357,0.5214206199,0.4785793801,12133,Washington,Florida
358,0.451186242,0.548813758,13001,Appling,Georgia
359,0.5121836156,0.48781638439999997,13003,Atkinson,Georgia
360,0.4155224783,0.5844775217,13005,Bacon,Georgia
361,0.3460847315,0.6539152685,13007,Baker,Georgia
362,0.6480089647,0.3519910353,13009,Baldwin,Georgia
363,0.5895514437,0.4104485563,13011,Banks,Georgia
364,0.41712430429999997,0.5828756957000001,13013,Barrow,Georgia
365,0.5433032588,0.45669674120000003,13015,Bartow,Georgia
366,0.4977218162,0.5022781838,13017,Ben Hill,Georgia
367,0.4736797617,0.5263202383000001,13019,Berrien,Georgia
368,0.5169353686,0.4830646314,13021,Bibb,Georgia
369,0.41979803990000003,0.5802019600999999,13023,Bleckley,Georgia
370,0.5771470506,0.42285294939999996,13025,Brantley,Georgia
371,0.46491465839999996,0.5350853416000001,13027,Brooks,Georgia
372,0.6087863521,0.3912136479,13029,Bryan,Georgia
373,0.467578281,0.532421719,13031,Bulloch,Georgia
374,0.49228811780000004,0.5077118822,13033,Burke,Georgia
375,0.620451699,0.37954830100000003,13035,Butts,Georgia
376,0.4373256646,0.5626743354,13037,Calhoun,Georgia
377,0.5360681977,0.4639318023,13039,Camden,Georgia
378,0.4427342549,0.5572657451,13043,Candler,Georgia
379,0.552379249,0.447620751,13045,Carroll,Georgia
380,0.4923370906,0.5076629094,13047,Catoosa,Georgia
381,0.6016591893,0.39834081070000005,13049,Charlton,Georgia
382,0.2887241097,0.7112758903,13051,Chatham,Georgia
383,0.6559250058,0.3440749942,13053,Chattahoochee,Georgia
384,0.6373729767999999,0.36262702320000006,13055,Chattooga,Georgia
385,0.6438532472999999,0.35614675270000007,13057,Cherokee,Georgia
386,0.5275038196,0.47249618039999997,13059,Clarke,Georgia
387,0.5036188468999999,0.4963811531000001,13061,Clay,Georgia
388,0.4241144692,0.5758855307999999,13063,Clayton,Georgia
389,0.59424782,0.40575218,13065,Clinch,Georgia
390,0.46428875869999997,0.5357112413,13067,Cobb,Georgia
391,0.4465412748,0.5534587252000001,13069,Coffee,Georgia
392,0.3835021398,0.6164978602,13071,Colquitt,Georgia
393,0.6141161114,0.3858838886,13073,Columbia,Georgia
394,0.38959394770000005,0.6104060522999999,13075,Cook,Georgia
395,0.6145260166,0.38547398340000005,13077,Coweta,Georgia
396,0.593043307,0.40695669300000004,13079,Crawford,Georgia
397,0.3220934736,0.6779065263999999,13081,Crisp,Georgia
398,0.6390584647,0.36094153529999995,13083,Dade,Georgia
399,0.7628614612,0.23713853880000002,13085,Dawson,Georgia
400,0.4183652322,0.5816347678,13087,Decatur,Georgia
401,0.4956983247,0.5043016753,13089,DeKalb,Georgia
402,0.5198523784,0.4801476216,13091,Dodge,Georgia
403,0.3161416259,0.6838583740999999,13093,Dooly,Georgia
404,0.4524683358,0.5475316642,13095,Dougherty,Georgia
405,0.6097476208,0.3902523792,13097,Douglas,Georgia
406,0.4450391553,0.5549608447000001,13099,Early,Georgia
407,0.6641998127,0.33580018730000005,13101,Echols,Georgia
408,0.6181785374,0.38182146260000005,13103,Effingham,Georgia
409,0.5696660093,0.4303339907,13105,Elbert,Georgia
410,0.5557429239,0.4442570761,13107,Emanuel,Georgia
411,0.4918451156,0.5081548844,13109,Evans,Georgia
412,0.8017097595,0.1982902405,13111,Fannin,Georgia
413,0.5749281332999999,0.4250718667000001,13113,Fayette,Georgia
414,0.5882572159,0.4117427841,13115,Floyd,Georgia
415,0.4587441889,0.5412558111,13117,Forsyth,Georgia
416,0.46826065730000005,0.5317393426999999,13119,Franklin,Georgia
417,0.5244027067,0.4755972933,13121,Fulton,Georgia
418,0.8315293424,0.16847065760000002,13123,Gilmer,Georgia
419,0.6465258915,0.35347410850000005,13125,Glascock,Georgia
420,0.43799504740000006,0.5620049525999999,13127,Glynn,Georgia
421,0.5017718611,0.49822813889999995,13129,Gordon,Georgia
422,0.4720681631,0.5279318369,13131,Grady,Georgia
423,0.6954864612999999,0.3045135387000001,13133,Greene,Georgia
424,0.42240861529999996,0.5775913847,13135,Gwinnett,Georgia
425,0.6749447465999999,0.3250552534000001,13137,Habersham,Georgia
426,0.49391808130000003,0.5060819187,13139,Hall,Georgia
427,0.7534843346,0.24651566540000003,13141,Hancock,Georgia
428,0.6730251742,0.32697482580000004,13143,Haralson,Georgia
429,0.7005285503,0.29947144969999995,13145,Harris,Georgia
430,0.3920484867,0.6079515133,13147,Hart,Georgia
431,0.6629711303000001,0.3370288696999999,13149,Heard,Georgia
432,0.5078115026,0.49218849740000004,13151,Henry,Georgia
433,0.4812891708,0.5187108292,13153,Houston,Georgia
434,0.3937601194,0.6062398806,13155,Irwin,Georgia
435,0.493000308,0.506999692,13157,Jackson,Georgia
436,0.7170214765,0.28297852349999997,13159,Jasper,Georgia
437,0.48606959600000005,0.5139304039999999,13161,Jeff Davis,Georgia
438,0.5369782913000001,0.4630217086999999,13163,Jefferson,Georgia
439,0.5329143467,0.46708565329999996,13165,Jenkins,Georgia
440,0.5590295216,0.44097047840000003,13167,Johnson,Georgia
441,0.7265239572,0.27347604280000004,13169,Jones,Georgia
442,0.5606033162,0.43939668379999997,13171,Lamar,Georgia
443,0.5380663752,0.4619336248,13173,Lanier,Georgia
444,0.5495179318000001,0.4504820681999999,13175,Laurens,Georgia
445,0.38433580079999996,0.6156641992,13177,Lee,Georgia
446,0.5657053704,0.4342946296,13179,Liberty,Georgia
447,0.5822180671,0.4177819329,13181,Lincoln,Georgia
448,0.6438317656,0.3561682344,13183,Long,Georgia
449,0.5395213805,0.4604786195,13185,Lowndes,Georgia
450,0.8178752362999999,0.18212476370000008,13187,Lumpkin,Georgia
451,0.6401054843,0.3598945157,13189,McDuffie,Georgia
452,0.4684736695,0.5315263305,13191,McIntosh,Georgia
453,0.4576024193,0.5423975807,13193,Macon,Georgia
454,0.4921389934,0.5078610066,13195,Madison,Georgia
455,0.5613572363,0.4386427637,13197,Marion,Georgia
456,0.6552087880999999,0.34479121190000006,13199,Meriwether,Georgia
457,0.2692478117,0.7307521883,13201,Miller,Georgia
458,0.3115714906,0.6884285094,13205,Mitchell,Georgia
459,0.6859997081,0.3140002919,13207,Monroe,Georgia
460,0.5493688779,0.4506311221,13209,Montgomery,Georgia
461,0.580349885,0.41965011500000005,13211,Morgan,Georgia
462,0.6602973767,0.3397026233,13213,Murray,Georgia
463,0.5393623604,0.46063763960000004,13215,Muscogee,Georgia
464,0.5591479523999999,0.4408520476000001,13217,Newton,Georgia
